"","x"
"406",0.000465094172330084
"407",0.000453114162452955
"408",0.000456667345022506
"409",0.000460262489621671
"410",0.000426165682487118
"411",0.000413247634255398
"412",0.000416550186237457
"413",0.000419892484103918
"414",0.000423275168259937
"415",0.000426698892063093
"416",0.000430164322139099
"417",0.000433672138706516
"418",0.000396504545911262
"419",0.000382165006134658
"420",0.000385330390156468
"421",0.000388535257545999
"422",0.000391780267682909
"423",0.000395066093770012
"424",0.000398393423182527
"425",0.000401762957827661
"426",0.000405175414514888
"427",0.000408631525337282
"428",0.000412132038064281
"429",0.000415677716546287
"430",0.000419269341131497
"431",0.000422907709095396
"432",0.000426593635083357
"433",0.000430327951566806
"434",0.000434111509313419
"435",0.000437945177871858
"436",0.000441829846071567
"437",0.000445766422538142
"438",0.000449755836224861
"439",0.000453799036960936
"440",0.000457896996017094
"441",0.000462050706689127
"442",0.000466261184900054
"443",0.00047052946982158
"444",0.000474856624515567
"445",0.000479243736596251
"446",0.000483691918913979
"447",0.000488202310261271
"448",0.000492776076102032
"449",0.000497414409324812
"450",0.000502118531020986
"451",0.000506889691288845
"452",0.000423692908080512
"453",0.000403602808810878
"454",0.000407514491549021
"455",0.000411483297816098
"456",0.000415510345105185
"457",0.000419596778368072
"458",0.000423743770828905
"459",0.000402225170318893
"460",0.000406244956211556
"461",0.000410325279663668
"462",0.00041446736212329
"463",0.000418672455997189
"464",0.000422941845597198
"465",0.00042727684812052
"466",0.000431678814665339
"467",0.000436149131283215
"468",0.000440689220069796
"469",0.000445300540295452
"470",0.000449984589577488
"471",0.000454742905095722
"472",0.000459577064853253
"473",0.000464488688984359
"474",0.000469479441111536
"475",0.000474551029753813
"476",0.000479705209788568
"477",0.000484943783969176
"478",0.000490268604500933
"479",0.000495681574677849
"480",0.000501184650582985
"481",0.000474340973912863
"482",0.00047967335131889
"483",0.000485096111780829
"484",0.000490611309019116
"485",0.000496221055411446
"486",0.000501927524014611
"487",0.000507732950668126
"488",0.000513639636183419
"489",0.000519649948622611
"490",0.000525766325671081
"491",0.000531991277108267
"492",0.000538327387381377
"493",0.000544777318286928
"494",0.000551343811765323
"495",0.000558029692813934
"496",0.000564837872524469
"497",0.000532588830803561
"498",0.000539176478392384
"499",0.00054588704585398
"500",0.000552723609506024
"501",0.000559689342494772
"502",0.000566787518475208
"503",0.000574021515455399
"504",0.000581394819813515
"505",0.000588911030496396
"506",0.000596573863409141
"507",0.000604387156005688
"508",0.000612354872090994
"509",0.000574684059343853
"510",0.000582373488447524
"511",0.0005902181923338
"512",0.000598222378504733
"513",0.000606390397918084
"514",0.00061472675089632
"515",0.000623236093321488
"516",0.00063192324313195
"517",0.000589491369599358
"518",0.000597838182502684
"519",0.000606363414565468
"520",0.00061507218523714
"521",0.000623969798862352
"522",0.000577648774509257
"523",0.000586142372031222
"524",0.000594824543362068
"525",0.00060370090962006
"526",0.000612777302873723
"527",0.000622059775711423
