"","x"
"370",0.0008702140317963
"371",0.000868977572024364
"372",0.000873262731621782
"373",0.000868692010238664
"374",0.000865203462349835
"375",0.000869508024049972
"376",0.000855776387675474
"377",0.000860061823829495
"378",0.000864379665418413
"379",0.000853882209254622
"380",0.000843249781820707
"381",0.000847525903550694
"382",0.000845878137043787
"383",0.000850191748000452
"384",0.00077234087575084
"385",0.000776325833665047
"386",0.000663703373011867
"387",0.000658147263286804
"388",0.000646031815649724
"389",0.000642744746243721
"390",0.000631494698385591
"391",0.000615481353815371
"392",0.000610699200198483
"393",0.00061396711262798
"394",0.000617261374177119
"395",0.000613561403671185
"396",0.000609798877448928
"397",0.000605972774797132
"398",0.000609265168233187
"399",0.000605364132326264
"400",0.000608673165260407
"401",0.0006034541131719
"402",0.00049206894970265
"403",0.000466029926990526
"404",0.000425410599748023
"405",0.000427805219435101
"406",0.000422186755976137
"407",0.000424578234772777
"408",0.000426990103567221
"409",0.00041984402079956
"410",0.000422244460116872
"411",0.000416359057495099
"412",0.000418754845758169
"413",0.000411319050513026
"414",0.000413701390479456
"415",0.000416104498851495
"416",0.000408476163206616
"417",0.000410864663428642
"418",0.000404553677525378
"419",0.000386171030482856
"420",0.000388454296868416
"421",0.0003696131086351
"422",0.000362743784191011
"423",0.000364912776947843
"424",0.000367101287087673
"425",0.000369309549565589
"426",0.000371537802884371
"427",0.000364419033422262
"428",0.00036663270163456
"429",0.000368866606604255
"430",0.00037112099583512
"431",0.000373396120627872
"432",0.00037569223615031
"433",0.000378009601508983
"434",0.000370553848354677
"435",0.000362971404932505
"436",0.00036523451655207
"437",0.000367518864046326
"438",0.000369824714016846
"439",0.000372152337263603
"440",0.000374502008864591
"441",0.000366590008744827
"442",0.00036892100890542
"443",0.000371274316659191
"444",0.000373650217640864
"445",0.000376049002073106
"446",0.000367829126035479
"447",0.000370207606206213
"448",0.000372609234456217
"449",0.00036415472227371
"450",0.000366534340835821
"451",0.000368937363566566
"452",0.000371364098461914
"453",0.000373814858602537
"454",0.000365020706629952
"455",0.000342712024096032
"456",0.000345002031804838
"457",0.000335702839957463
"458",0.000337962911124202
"459",0.000328440514429249
"460",0.000318744467809813
"461",0.000320915789569471
"462",0.000323109372480326
"463",0.000325325521907637
"464",0.000327564548471359
"465",0.000329826768155035
"466",0.000319656794914752
"467",0.000321881606989759
"468",0.000324129724952856
"469",0.000326401475474023
"470",0.000328697190967475
"471",0.000331017209713317
"472",0.000333361875982219
"473",0.000335731540163187
"474",0.000338126558894537
"475",0.000340547295198134
"476",0.000329602077940271
"477",0.000331980853719407
"478",0.000334385471501331
"479",0.000336816306966677
"480",0.000339273742648455
"481",0.000341758168082611
"482",0.000344269979962444
"483",0.000332682185787012
"484",0.00033514758207169
"485",0.000337640481563021
"486",0.000340161294873618
"487",0.000342710440308199
"488",0.000345288344037167
"489",0.00034789544027479
"490",0.000318080732658917
"491",0.000287537743645353
"492",0.000256244946149794
"493",0.000258221374287836
"494",0.000260220749285854
"495",0.000262243427677163
"496",0.00026428977294575
"497",0.000266360155689508
"498",0.000268454953787956
"499",0.000270574552574592
"500",0.00027271934501403
"501",0.000274889731884053
"502",0.000277086121962771
"503",0.000279308932221013
"504",0.000281558588020156
"505",0.000283835523315534
"506",0.000286140180865629
"507",0.000288473012447234
"508",0.000290834479076764
"509",0.000293225051237938
"510",0.000295645209116028
"511",0.000298095442838905
"512",0.000300576252725093
"513",0.000303088149539078
"514",0.00030563165475411
"515",0.000308207300822751
"516",0.000310815631455426
"517",0.000313457201907267
"518",0.000316132579273505
"519",0.000318842342793722
"520",0.000321587084165275
"521",0.000324367407866176
"522",0.0003271839314878
"523",0.000330037286077727
"524",0.00033292811649309
"525",0.000335857081764801
"526",0.000338824855473029
"527",0.000341832126134331
"528",0.000344879597600867
"529",0.000347967989472103
"530",0.000351098037519481
"531",0.000354270494124497
"532",0.000357486128730702
"533",0.000360745728310107
"534",0.000364050097844531
"535",0.000367400060822453
"536",0.000370796459751912
"537",0.000374240156690087
"538",0.000377732033790144
"539",0.000381272993866023
"540",0.000384863960975832
"541",0.000388505881024541
"542",0.000392199722386732
"543",0.000395946476550151
"544",0.000399747158780868
"545",0.000403602808810878
"546",0.000407514491549021
"547",0.000411483297816098
"548",0.000415510345105185
"549",0.000419596778368072
"550",0.000423743770828905
"551",0.000427952524826096
"552",0.00043222427268363
"553",0.000436560277612936
"554",0.00044096183464658
"555",0.000445430271605046
"556",0.000449966950097965
"557",0.000454573266561195
"558",0.000459250653331229
"559",0.000464000579758478
"560",0.000468824553361044
"561",0.000473724121020664
"562",0.000478700870222617
"563",0.00048375643034143
"564",0.000488892473974343
"565",0.000494110718324552
"566",0.000499412926636397
"567",0.000504800909684697
"568",0.000510276527320615
"569",0.000515841690076494
"570",0.000521498360832263
"571",0.000527248556546123
"572",0.000501184650582985
"573",0.000506779842855196
"574",0.000512469218525236
"575",0.000518254902924375
"576",0.000524139081668808
"577",0.000530124002723312
"578",0.000501927524014611
"579",0.000507732950668126
"580",0.000513639636183419
"581",0.000519649948622611
"582",0.000525766325671081
"583",0.000495483331580615
"584",0.000501393066061305
"585",0.000507409108592164
"586",0.000513534023557809
"587",0.000519770453121792
"588",0.000487166211479654
"589",0.000493163916404299
"590",0.000499273001957101
"591",0.000505496242191788
"592",0.000511836498047507
"593",0.000518296720634555
"594",0.000524879954665969
"595",0.000531589342042464
"596",0.000538428125598545
"597",0.000545399653018178
"598",0.000552507380928816
"599",0.000559754879183134
"600",0.000567145835338387
"601",0.000574684059343853
